period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,sale_bakery_improvement,sale_dairy_improvement,Manager_outperform_bakery,Manager_outperform_dairy,outperform_area_bakery,outperform_area_dairy
0,0.6003937007874016,0.2486841935456037,0.1067772023728693,-0.4380823111505255,6,0,0.6108731466227347,0.6242236024844721,0.5418994413407822,0.0105092389211975,0.3878492097528795,0.094424019664979,0.1120326638169865,-0.0672890851945357,-0.2460365056316853
1,0.6190476190476191,0.0475193487130567,0.1235555725041675,-0.290619618924924,5,0,0.6075026050712052,0.6086956521739131,0.6228571428571429,0.084189014327113,0.0260933569770951,0.1455569489382884,0.1099723766889264,0.0558001464909882,-0.0670172276877493
2,0.8908730158730159,-0.1091109555610068,0.0457189939861559,-0.4542483246994393,0,0,0.8881315156375301,0.8975155279503105,0.8742857142857143,-0.1696785409991711,-0.0737214704556996,0.0707185955594895,0.0326250121201877,-0.1489318346912846,-0.2919368802576132
3,0.7131147540983607,-0.1293377965233671,0.0234960029997429,-0.4380300863326106,2,0,0.7263464337700145,0.6840277777777778,0.7461139896373057,-0.1408313471370047,-0.1226221443258124,0.0575493874406575,0.0040116486613127,-0.1266298375552776,-0.0910070891414003
4,0.7205882352941178,-0.2544656358245526,0.0241204866660303,-0.4060437392566229,5,0,0.7440978077571669,0.6607142857142857,0.798941798941799,-0.1980357612925534,-0.2874374670408291,0.0279057033875755,0.0216313040871089,-0.1686708297897608,-0.2645290206670868
5,0.7344398340248963,-0.2688146886816827,0.0445939698274241,-0.3530975016509029,7,0,0.7844076655052264,0.6853146853146853,0.798941798941799,-0.1861539022495379,-0.3171131745643662,0.0456474154984089,0.0438604030109483,-0.1512564936480644,-0.1552057042690628
6,0.5726141078838175,-0.2019040031449878,0.0494247556237926,-0.3749773758483156,4,0,0.6542164035425491,0.4370629370629371,0.7619047619047619,-0.1229473118763835,-0.2480381957069052,0.0732089349198287,0.0332159111113449,-0.0926149889545917,-0.1209425063193709
7,0.7689075630252101,-0.2146277961804795,0.0195242265542571,-0.4029248131436024,1,0,0.7942079859587539,0.7321428571428571,0.8148148148148148,-0.1685148537733088,-0.2415714703698126,0.0667739025336953,-0.0107430017008632,-0.1421451028837103,-0.1652033655742531
8,0.6151960784313726,-0.4162930128660529,0.0405191450668519,-0.3405719315390287,7,0,0.6065175097276264,0.575,0.6604938271604939,-0.2908245058810506,-0.4896039402706815,0.0699525002159081,0.016623422846388,-0.2163217064679499,-0.2276110443783544
9,0.7626050420168068,0.0410669190431377,0.0193746961495294,-0.4675578291100359,4,0,0.8068714211348256,0.7,0.8465608465608465,-0.2319664309308554,0.2005996064080931,0.055377990430622,0.0059173869965319,-0.2228833328957221,-0.4179294789341402
