period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,sale_bakery_improvement,sale_dairy_improvement,Manager_outperform_bakery,Manager_outperform_dairy,outperform_area_bakery,outperform_area_dairy
0,0.8991769547325104,0.015696719931986,0.0399939635461799,0.0025072054918384,3,0,0.9206494397438828,0.9023569023569024,0.8901098901098901,-0.0215129233381251,0.0473236874399715,0.0218679168108737,0.0670231834058737,-0.115649907200144,-0.0922472712146282
1,0.9224489795918368,-0.1224217219168837,0.0054708779893209,-0.1203249818166215,5,1,0.90498753117207,0.9302325581395348,0.9065934065934066,-0.1821876253202641,-0.0510177294465991,-0.0025176931185062,0.0164589357022136,-0.1753484486331706,-0.1816380259437706
2,0.8346938775510204,-0.0497495519068549,0.0664228120933334,-0.0673536389045923,4,0,0.8181584362139918,0.8172757475083057,0.8571428571428571,-0.1638388760615259,0.1063728795987391,0.059676356109454,0.0745608627550129,-0.2062099567807603,-0.0222928629615664
3,0.8387755102040817,-0.0477884378176567,0.0302598928464698,-0.1129362055350825,3,0,0.7950401167031363,0.8272425249169435,0.8516483516483516,-0.1595287671752451,0.1045311916938051,0.0387496756464823,0.0199489662402317,-0.1977561489049305,-0.1442010266262954
4,0.8591836734693878,-0.0118910975721999,0.0523552774945149,-0.0652273991673073,5,0,0.864233907524932,0.8538205980066446,0.8626373626373627,-0.0964164584832763,0.0960098963436987,0.0328692875133474,0.0779961357941187,-0.1516488947618958,-0.0677227919943753
5,0.9117043121149898,-0.0414395700674755,0.0311233277456995,-0.2694693533362334,6,0,0.9002088651659318,0.893687707641196,0.9385474860335196,-0.1469370919288962,0.1007424642599202,0.0239084773900176,0.0400477253959569,-0.2247354160446294,-0.5331432511246447
6,0.9313131313131314,-0.0708865818806488,0.0280883017553057,-0.1116239025284437,0,0,0.929683576092416,0.9285714285714286,0.9333333333333332,-0.2027837884982773,0.1142365135048858,0.0165689168117527,0.0412431025004072,-0.1820370821903908,-0.1039788962970278
7,0.9597585513078472,-0.0680975608681134,0.0077147831012493,-0.0576768153085931,4,1,0.9789828749351324,0.9837662337662336,0.9175824175824177,-0.1386863120608729,0.019095741852461,0.0019379784655042,0.0155075249600858,-0.0711087515368365,-0.0741189734137771
8,0.8028169014084507,-0.1306132564441261,0.0894036325150724,-0.1968792824966121,5,0,0.9043384532471032,0.801948051948052,0.7967032967032966,-0.2398199384282473,0.0199263686492857,0.0682153321908367,0.1146094055929501,-0.2177948688150355,-0.2035690280367317
9,0.8180000000000001,-0.1627339026117577,0.0518738217759384,-0.1832485493255846,6,0,0.8942161339421614,0.8167202572347267,0.8131868131868132,-0.2202705159797594,-0.0937861646639069,0.0385806451612902,0.0701295133829556,-0.1860205301306252,-0.2420906884219801
10,0.751984126984127,-0.2014320473878822,0.0634028880116961,-0.2219063055823734,2,0,0.8149148878681437,0.7428571428571429,0.7582417582417582,-0.2460695963133544,-0.1520145576027166,0.0844216406730189,0.0335761301940529,-0.2022147767936549,-0.3084147077721714
11,0.7936507936507937,-0.1165348598971191,0.0699135024569467,-0.2020526967859766,2,0,0.8730281872252392,0.7555555555555555,0.8516483516483516,-0.1461058566436849,-0.0934854408117673,0.053672935688512,0.0943301863187583,-0.1511297472202913,-0.3487993713677865
12,0.8224852071005918,-0.118793316528285,0.0677052221356389,-0.1999425661516386,4,0,0.8574074074074074,0.8253968253968254,0.8108108108108109,-0.1689494337409731,-0.0628265458103583,0.0601755945765725,0.0783622772987989,-0.1729400078188721,-0.2983122489295867
13,0.7123287671232876,-0.168585414077125,0.0617385065182116,-0.2409083790256916,3,0,0.8047430830039526,0.6793650793650794,0.7566137566137566,-0.2318462369886278,-0.0903414024203776,0.0486805109443079,0.0793380944026178,-0.2320211558917476,-0.3140694611344213
14,0.6301369863013699,-0.2314061803466072,0.1302354899039949,-0.2687546432202683,1,0,0.7536684358413986,0.5492063492063493,0.7513227513227513,-0.3460142483579562,-0.0694904291325434,0.1670176250100948,0.0889744067267143,-0.2878321971961984,-0.2896914322380838
15,0.6849315068493151,-0.2380558338745735,0.1067804023888202,-0.2138401223294783,3,0,0.7669039145907474,0.638095238095238,0.7513227513227513,-0.318568090699961,-0.1303781643716481,0.1315704613941001,0.0757758234118284,-0.2196187135137843,-0.2653483711185963
16,0.8062622309197652,-0.2837983800361044,0.0786602900691786,-0.2034587005124488,5,0,0.8686902012537117,0.7714285714285715,0.8571428571428571,-0.3512362531386058,-0.1957382332915271,0.1094872111232383,0.0389707974022584,-0.2033686687116218,-0.2570765152124613
