period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,sale_bakery_improvement,sale_dairy_improvement,Manager_outperform_bakery,Manager_outperform_dairy,outperform_area_bakery,outperform_area_dairy
0,0.8716356107660456,-0.0066221483322364,0.0090730304879247,-0.0376924403410414,4,1,0.8737800910865322,0.867109634551495,0.8742857142857143,-0.0488178841166782,0.0115957430350049,0.0009750402322425,0.0175317607253139,-0.1791894861368524,-0.1478293261962655
1,0.8830897703549061,-0.0756417020489553,0.0223804415397404,-0.0791024857586993,4,0,0.8886990480839638,0.8604651162790697,0.9181286549707602,-0.077421479977863,-0.1003304381319414,-0.0058408851575962,0.0545295533983806,-0.2878794081242896,-0.3293576532422851
2,0.8364389233954452,-0.0115245900704737,0.0561578695674697,-0.0728030254866568,1,0,0.8628682842287695,0.8205980066445183,0.8571428571428571,-0.0305992244233528,-0.0188502844253957,0.0149431424247658,0.1013946566197467,-0.1824834845892131,-0.3198844959334092
3,0.8374485596707819,-0.0252191676256241,0.0577865825018079,-0.0385806712658609,3,0,0.8750533049040512,0.8486842105263158,0.8114285714285714,-0.0170627902854784,-0.0624004724507744,-0.0031401554972961,0.1287423275794624,-0.1111997741474973,-0.2019714311053741
4,0.8510204081632653,-0.0058243773422191,0.0159249418276629,-0.0033159386567819,5,1,0.8838652482269503,0.827922077922078,0.8857142857142857,-0.0588726633543455,0.0244264945870349,-0.016849280040676,0.0493730237133566,-0.052033486667252,-0.1061938019101366
5,0.8571428571428572,0.0290238788730737,0.0074217429274044,0.0116999240741995,4,0,0.8745247148288974,0.8506493506493507,0.8628571428571429,0.0114207485101819,0.0188937631269669,0.0063291111981335,0.0086266346052334,-0.0309503322090524,-0.1097719794333386
6,0.8467741935483871,0.0835975897246278,0.0552629167216233,0.0188961419932666,3,0,0.8501286873886359,0.8474025974025974,0.8397790055248618,0.0229462268005228,0.1197150037797123,0.0562296371547002,0.0542818072977804,-0.0152811549291626,-0.1290172145403882
7,0.8732394366197183,0.0713144531518156,0.0322729680088996,0.018263565654901,5,0,0.8976602238046796,0.8831168831168831,0.8516483516483516,0.0182339869786907,0.0993757738808767,0.0099053172645175,0.0552870174290152,-0.0369984492999288,-0.0643569144571973
8,0.8391038696537679,0.3042883083973137,-0.0273689692475129,0.0774014096403514,6,0,0.8328651685393258,0.8409090909090909,0.8295454545454546,0.0173035447208767,0.5854708583335865,0.0136714874135563,-0.0566223268678487,-0.0604947793948565,-0.0484148570509783
9,0.8415637860082306,-0.0366563620357435,0.025332389767893,-0.0306114710649548,5,0,0.840819886611426,0.8333333333333334,0.8502994011976048,-0.0200041883908258,-0.0829456260159478,0.0241358564903794,0.0267528371688869,-0.0483930562269505,-0.1760562106807922
10,0.8938775510204082,-0.0037430239611651,0.0122823368615206,-0.0442950833805575,0,0,0.8913459493940038,0.9047619047619048,0.8728323699421965,-0.0945596260814689,0.0684042676346141,0.0133627902714107,0.0112651481583453,-0.0738129197735824,-0.1498111421672995
11,0.9714285714285715,-0.0377089534046184,-0.0401531687899083,-0.0271794876804802,4,1,0.9771731611713166,0.9936507936507936,0.9314285714285714,-0.1056949189088557,0.0100558501259811,-0.025381219745248,-0.054682624745125,-0.0381173583848193,-0.083158865140257
12,0.9020408163265307,0.1213034470210735,0.0420053713550118,0.0560446132595252,5,0,0.920569057498518,0.9111111111111112,0.8857142857142857,-0.001965614295787,0.225894527605241,0.0427402155376766,0.0413407735530802,0.0200594553174248,0.0023991309192236
13,0.9510204081632654,0.1415877385062904,0.0005492227232076,0.1225593525933705,2,0,0.9645765472312704,0.9813664596273292,0.8928571428571429,0.0018762118009933,0.2638594362919654,-0.0213217495506291,0.0198091490559311,0.0457310313206927,0.1074592861225105
