period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,sale_bakery_improvement,sale_dairy_improvement,Manager_outperform_bakery,Manager_outperform_dairy,outperform_area_bakery,outperform_area_dairy
0,0.7789046653144016,0.0453358317151037,0.0706230206159657,0.0322452726213427,3,0,0.7889020070838253,0.694078947368421,0.912087912087912,0.0151077109927191,0.0448335793506689,0.0721433729653399,0.068055083907124,-0.0790292728692998,-0.0947373793039308
1,0.7525150905432596,0.0755442705749447,0.0820843758514051,0.0783285490012628,5,1,0.7496225465525919,0.7045454545454546,0.8241758241758241,0.0121264860736354,0.1312091297116061,0.1115788568164322,0.0362060346085001,0.0189656627607288,0.0005888332144345
2,0.7826961770623743,0.0182626082857534,0.0836657221735949,0.0008934232712593,4,0,0.8025793650793651,0.7305194805194806,0.8626373626373627,-0.0273456330251106,0.0458727642396408,0.0703460081937708,0.1052009587706955,-0.0697167137443449,-0.0827929783206647
3,0.7766599597585514,0.1041776508045887,0.0819374692903683,0.0395248544017537,3,0,0.7928015564202334,0.75,0.8131868131868132,-0.0029924937239017,0.2344528232263347,0.0724637438939724,0.0952395562907393,-0.0412198754535871,-0.0142793950937658
4,0.7706237424547284,0.1257728319804158,0.1054304507778799,0.0728761768397088,5,0,0.7839520405810468,0.7857142857142857,0.7362637362637363,0.039985475762679,0.2177779762982254,0.0522029685941316,0.1844564767346959,-0.0152469605159405,0.0540452879601513
5,0.8157894736842106,0.2633424762358873,0.033817154770777,0.036271836021481,6,0,0.7275362318840579,0.801948051948052,0.8324022346368715,0.0669680028547639,0.5406214195030485,0.0554699359060645,0.0077469638860307,-0.0108303212609693,-0.0932642958815163
6,0.771255060728745,-0.0597335694272714,0.0200458525807791,-0.053732922485708,5,0,0.7381087202718006,0.7660256410256411,0.7714285714285715,-0.0591174021648625,-0.1085260788389133,0.0576762817204934,-0.0490005450690782,-0.0875062700009872,-0.2016366635037577
7,0.874485596707819,0.0945505827579255,0.0299893838851163,0.0543274295252205,0,0,0.8566212268743915,0.8695652173913043,0.8777777777777778,-0.0199896076577788,0.2381271929217357,0.0168363658226801,0.0480888554993793,0.0007570986501076,0.019911783119822
8,0.9327731092436975,0.0356522339006559,0.0212521316814413,0.0465112056897579,4,1,0.9617983367983368,0.940766550522648,0.9175824175824177,-0.0289420470409996,0.095387072644465,0.0118599703436271,0.035727117384574,0.0386355134830367,0.0021723573782268
9,0.7794117647058824,0.1421306678509374,0.0704332895696096,0.0768936052433439,5,0,0.8756207674943567,0.7421602787456446,0.8296703296703297,0.0136915978539187,0.3074556705145677,0.0557760399640405,0.0901896262444754,0.0357166674671305,0.0839602738285502
10,0.826722338204593,0.1364993959116716,0.0606238201791468,0.1171122766382069,6,0,0.9077076577700176,0.803448275862069,0.8571428571428571,0.0472475944231937,0.2339830785697782,0.0433760232931049,0.0860715389878849,0.0814975802723278,0.085678554811705
11,0.9213250517598344,0.118112481528143,0.0299429284451407,0.098876107777683,2,0,0.9699427480916032,0.9251700680272108,0.912087912087912,0.0300626670756825,0.2144396982384698,0.0374604070090065,0.0188579474902151,0.0739174865953819,0.0580395480690149
12,0.8157349896480333,0.2249561722874635,0.0781193446011265,0.1406290222825834,2,0,0.9003275620028077,0.8129251700680272,0.8131868131868132,0.1085060695034839,0.3652346986228861,0.0431920825882813,0.1274220056927219,0.1034821789268775,0.1099207680668668
13,0.8436213991769548,0.1446289920294812,0.0546630768957079,0.0644002695824898,4,0,0.9160905840286054,0.8333333333333334,0.8540540540540541,0.0345701890028986,0.2778730762998536,0.0407297812471634,0.0742741407383271,0.0305796149249995,0.0423873731806252
14,0.7591836734693878,0.2614343941026377,0.0726099114945159,0.1906729872340718,3,0,0.8681586527808554,0.7380952380952381,0.783068783068783,0.0799584306311157,0.5129090968773684,0.0740532738181502,0.0708187092264745,0.0797835117279958,0.2891810381633247
15,0.7913223140495869,0.2369518214066657,0.0445580156763132,0.2011756646911428,1,0,0.8912942271880819,0.7326388888888888,0.873015873015873,0.0878778962393494,0.4333380960826776,0.0598659147148529,0.0243593742738886,0.1460599474011071,0.2131370929771372
16,0.7547169811320755,0.1542592996043843,0.0474172741171707,0.1798193791268332,3,0,0.8594847775175644,0.710801393728223,0.8142076502732241,-1.8781341363354625e-05,0.3638898967284432,0.026000125211294,0.0747164318694349,0.0989305958448132,0.2289196899814949
17,0.8445378151260505,0.0666687730799182,0.0488731383091487,0.1482940729655905,5,0,0.9053104804720428,0.7735191637630662,0.9505494505494504,-0.0427463329430987,0.2027505008070114,0.0657064031637787,0.025581774989693,0.1051212514838852,0.1414122188860771
18,0.7983193277310925,0.1424465218543194,0.0642034540300935,0.1811058486012849,3,0,0.850315011948729,0.7665505226480837,0.8406593406593407,0.011969974895607,0.3112976506759314,0.0647928072834503,0.0634127442867762,0.1047940332273618,0.2248851793036064
19,0.796218487394958,0.243603706717885,0.0591036710450455,0.1115558922792708,3,0,0.8520396912899669,0.7421602787456446,0.8736263736263736,0.1236563515366268,0.3890157939559751,0.1010865903371683,5.9908892812453095e-05,0.0954749760374229,0.0582101030228535
20,0.8508403361344539,0.0976192258830877,0.0318785865208353,0.0358500842640906,5,0,0.8937601484574345,0.818815331010453,0.8956043956043956,0.0231761752424358,0.1713311570964572,0.0304310582188637,0.0340768150916972,0.0083001419728915,0.0183689507555661
21,0.790794979079498,0.1206211721970535,0.0690377581098428,0.065547440213394,6,0,0.8749383325111002,0.7552447552447552,0.8378378378378378,-0.0049019300958474,0.2819684312435311,0.0542437244416483,0.0890018801882909,0.0198574676972273,0.0714848274388017
22,0.840085287846482,0.1627698642431959,0.0349997298981898,0.0921455691768276,1,1,0.9245994344957588,0.7892857142857143,0.912087912087912,0.0563878472200485,0.2887011477529355,0.0319325589664572,0.0393707642710968,0.0548534288509623,0.0956363625441356
23,0.8571428571428572,0.0488597905343719,0.0158019151290749,0.056050785415208,0,3,0.9238578680203046,0.7892857142857143,0.956043956043956,-0.0769596764600927,0.2143643823667522,0.0145835594139989,0.0174118963814975,0.0272098609858533,0.055233831689838
24,0.8535031847133758,-0.1136245794842629,0.0292625780724825,-0.0793080611801881,3,0,0.9197012138188608,0.7943262411347518,0.9395604395604396,-0.0907013578909805,-0.1984628074117435,0.0225638453253861,0.0424740308235453,-0.0991740578283486,-0.118284108446984
25,0.7548806941431672,-0.0483884175786237,0.0582881406514458,-0.0513786107625621,4,0,0.8233169129720854,0.6759581881533101,0.8802395209580839,-0.0480364107604564,-0.0972974836749584,0.0630883558109653,0.0494875575174547,-0.0764383157735154,-0.082509096600173
26,0.7081545064377682,-0.0536720881377583,0.0822629957132023,-0.0345034551590679,3,0,0.823137141200348,0.6515679442508711,0.7906976744186046,-0.0592113088716795,-0.0920710845999245,0.0661574481870956,0.1112758726179642,-0.0549652684931536,-0.0999345175910574
27,0.7229166666666667,-0.0859991784664366,0.0375590885521058,-0.0466587022985481,2,0,0.8523822638391627,0.6241379310344828,0.8688524590163934,-0.0792447396593064,-0.1441300246243719,0.0441540710521842,0.0252244869723036,-0.0650432300775793,-0.1125149694399598
28,0.7666666666666667,-0.0268262795908427,0.0706504923942325,-0.0082758574611513,5,0,0.866557734204793,0.7348993288590604,0.8114285714285714,-0.0183305891706785,-0.0909874938212689,0.0622980482417362,0.0863318638215129,0.011034342332114,-0.0680790474475266
29,0.761904761904762,-0.136840172685644,0.0195475708693857,-0.0354160555519564,7,0,0.8213363923143103,0.6843853820598007,0.8857142857142857,-0.0865694627910324,-0.2680437890831693,0.0333484116377095,-0.0103937553009639,-0.0516720541895589,-0.1061363187878658
30,0.8385093167701864,-0.1556265209011418,0.0313556685180208,-0.052525991798479,4,0,0.8767701114793612,0.7940199335548173,0.9085714285714286,-0.1188733699360807,-0.2623763785743151,0.0302259405307471,0.0337018006086232,-0.0885410470142889,-0.1352806891867808
31,0.7908902691511388,-0.094689050993322,0.0254269807454341,-0.0204695200414809,1,0,0.8730453220249139,0.7807308970099668,0.8,-0.0832201235812261,-0.1605750057705888,0.0331826784250985,0.0107011736101855,-0.0568503726916276,-0.0842069009750293
32,0.7391304347826086,-0.1943225237492917,-0.0145289019314779,-0.0442898115279205,7,0,0.8133677752663868,0.6472868217054264,0.8866666666666667,-0.1435082293577406,-0.3235537632990198,0.023292195476631,-0.0977817494233462,-0.0690054299446399,-0.0615608674066927
33,0.7246376811594203,0.2056610561619033,0.0175426560016161,-0.0644344991095704,4,0,0.7207666181465308,0.6478405315614618,0.8457142857142858,-0.0162646416207045,0.5302883431143827,0.036912726019076,-0.0041050191894657,-0.0071815435855712,-0.0882407422278506
34,0.84472049689441,-0.1410225656196544,0.0462214918201244,-0.0625272794732918,5,0,0.8843329253365974,0.7940199335548173,0.9257142857142856,-0.0847226308902981,-0.2824957294159328,0.036016220441665,0.0688537481296667,-0.0744575298142669,-0.1515849542350881
35,0.7933194154488518,-0.0609621605122206,0.0666611943614472,0.0692699061088407,4,0,0.8385224274406332,0.7744107744107744,0.8171428571428572,-0.0475981794619771,-0.1318544082379718,0.0412305265233681,0.1151632872379049,0.0283904115031115,0.1041065513580696
36,0.7837259100642399,-0.1370275793943174,0.0679562976664106,0.0160084012797741,6,1,0.8582840236686391,0.7403508771929824,0.8457142857142858,-0.0962418535931835,-0.2517320256060034,0.0401372956497644,0.1263695885262929,0.0173961401653262,-0.0254099832260663
37,0.7554112554112555,-0.1540538919171248,0.1986840014169052,0.0032019108949133,5,0,0.7108731466227347,0.6857142857142857,0.8571428571428571,-0.0844409107698471,-0.3180104280701646,0.1786782454100994,0.2453755924737875,0.0037540416252339,-0.0455528624632641
38,0.5735930735930737,0.0564317018656983,0.2350974668474031,0.1071943616562531,5,0,0.5361271676300579,0.5,0.6742857142857143,-0.0458139520324541,0.1805688882062564,0.2742276022701177,0.1801145038539039,0.0340366428109595,0.2328456915493066
39,0.722943722943723,-0.1344968599333756,0.1170398276798077,-0.0797778398010713,0,0,0.7276190476190476,0.6642857142857143,0.8057142857142857,-0.1259476751829615,-0.1932864738005687,0.2788136784844874,-0.1876805358911211,-0.0282149037044734,-0.146971737869583
40,0.6796536796536796,-0.0517469984812496,0.0974175478352433,-0.1698615596208532,3,0,0.6086021505376344,0.6035714285714285,0.7885714285714286,-0.1451985500804467,0.0625920170574339,0.1442423430775562,0.03193136908659,-0.0273892482650444,-0.121632995055156
41,0.6233766233766234,-0.0804542399547613,0.1514780982213664,0.0463482110904793,6,3,0.5728287503403212,0.5428571428571428,0.7371428571428571,-0.1162439821452047,-0.0649033871506597,0.2018385124743767,0.0687333850114762,0.3300534232421048,0.1871335136726669
42,0.8095238095238095,-0.14317442225295,0.041173283503959,-0.0968640183140406,7,0,0.70231822971549,0.7892857142857143,0.8342857142857143,-0.1159622620247537,-0.2339692343806419,0.1566625621485907,-0.1905348730682035,0.0417365215755258,-0.1568766865411979
43,0.7186147186147186,-0.0473660224661389,0.1271738557015156,0.0094599758756943,5,0,0.7246902387428226,0.6571428571428571,0.8057142857142857,-0.0285664202137316,-0.1283981498242529,0.1646117163878194,0.0546332707811892,0.0729964804985374,-0.0302736758862469
44,0.7316017316017316,-0.0416660725281886,0.1606282510820606,0.0164048457033717,6,0,0.7088820397870552,0.675,0.8114285714285714,-0.033512173439427,-0.104479918655376,0.1418498880313882,0.1958615940543703,0.0029678311885736,0.0075416794387342
45,0.5411255411255411,-0.0573693617178562,0.2155103783708545,-0.0184212544053319,6,0,0.492722371967655,0.4535714285714285,0.6628571428571428,-0.0583035440391152,-0.1035865766393849,0.2399032043611223,0.1709611933629746,-0.05197283067568,-0.0421738332850843
46,0.48283261802575106,-0.0849532967742131,0.1372762648715575,-0.0331195103494435,1,0,0.3868649318463444,0.4857142857142857,0.4581005586592179,-0.0367676059424163,-0.2151655168588702,0.1892580267775899,0.0263641312077932,-0.0524013183401477,-0.183590772123243
47,0.5210084033613445,-0.0897364602202964,0.1825394250310283,-0.0543996431905636,6,0,0.4800995024875621,0.4357142857142857,0.6296296296296297,-0.0437480044824801,-0.2158860241865821,0.2303655265504021,0.0811405347312907,-0.0561126050299932,-0.225247736188962
48,0.6239495798319328,-0.0717862342434946,0.0862386832395988,-0.0314037793891067,5,0,0.6846868301976661,0.5714285714285714,0.6878306878306878,-0.0047767211534247,-0.2353919642579605,0.0946301817953073,0.0672499386493984,-0.0619021239564446,-0.1767187000616474
49,0.6830265848670757,-0.0415491255587313,0.1004786027234049,-0.0041539437109169,3,1,0.6402237477752352,0.6245733788395904,0.7619047619047619,-0.0213043015532168,-0.1253889977703891,0.134025714834005,0.0352162172252018,-0.0349965602487833,-0.106867639392821
50,0.6038834951456311,-0.0659719289586789,0.1575181114296161,-0.0477991148949109,4,0,0.4891764120427967,0.526984126984127,0.7150259067357513,-0.0014273819436183,-0.2255874050269035,0.1956049224657204,0.0721379606229885,-0.0777001292853928,-0.2166570653216867
51,0.4564796905222437,0.0119913675427122,0.2527790765414728,-0.049261509712543,3,0,0.3814919735599622,0.3800623052959501,0.5661375661375662,-0.0301628342296206,0.0339149547107813,0.3354048226139371,0.1180366200032276,-0.0992444780529275,-0.1297212527505696
52,0.5096899224806202,0.0738640892533659,0.1281482493739375,0.0398067705458665,5,0,0.4584647739221871,0.46875,0.5608465608465608,0.0818365647674557,0.0055021509429324,0.2131968017900716,-0.0309336028815747,-0.0277558189847894,-0.0888971026466053
53,0.43761638733705777,0.06822350367041,0.1594080000437887,0.0491972968316173,2,1,0.2645837885077561,0.3588235294117647,0.5578947368421052,0.0240526378393945,0.0907991170716002,0.3276182528224979,-0.1151316193650386,-0.0184725003558082,-0.0018025720938952
54,0.4726277372262774,-0.0100659323365241,0.2739687187550566,-0.0588620883254081,0,0,0.3398252184769039,0.4457142857142857,0.5026178010471204,0.0208911120432221,-0.1141268805132417,0.3259962082582465,0.1697331764569104,-0.0700974000079453,-0.23179747659577
55,0.536231884057971,0.1358070277386174,0.1513940992111647,0.0606158949031011,5,0,0.5113607990012484,0.5142857142857142,0.558974358974359,0.0285288575310049,0.2646647185541648,0.1846020996248611,0.1044415836650158,-0.0385047173109736,0.0855402747958392
56,0.5776965265082268,-0.036541462805629,0.1136638809138619,-0.0682664984578067,2,0,0.6205357142857143,0.5771428571428572,0.5631578947368421,0.0043948338790356,-0.1566076442736472,0.1086464033052994,0.1240519615921182,-0.0527444502088541,-0.2985008215695214
57,0.5200729927007299,0.2366399358253779,0.0917186852332345,-0.0086729632027905,5,0,0.374585635359116,0.4714285714285714,0.5916230366492147,-0.0543281601171955,0.6797252633726374,0.1425033196343611,0.0420125961302404,-0.1070599551765953,-0.1466287734915207
58,0.546112115732369,-0.0485709649949368,0.2059352817012823,0.0174568127985619,1,1,0.4568599717114568,0.5085714285714286,0.5969387755102041,-0.0948332529909285,-0.0164317464496845,0.1858579200361104,0.238057519404595,-0.0193776165128411,-0.1131364061165912
59,0.49642857142857144,0.0506757485833021,0.1854108597732661,0.0203495099078438,5,0,0.3789354473386183,0.42,0.6108374384236454,0.0785326137992777,-0.0510783534957843,0.2309397207118177,0.0954476847027957,0.0510156595821681,-0.1586482789038911
60,0.4464285714285714,0.0647917904177705,0.3497623169404935,0.0059334231675211,6,0,0.2059800664451827,0.3828571428571428,0.5369458128078818,0.0433348149724853,0.0480534417046008,0.4074492814497013,0.2499249729012694,0.0309037627922961,-0.0811322811350361
61,0.5589285714285714,-0.1108065138684498,0.1862403820347501,0.0310451413063859,4,0,0.451107509454349,0.5184135977337111,0.615,-0.0989338458552709,-0.176576363371828,0.1665767100837417,0.2236491175825918,0.0284960655939472,-0.0902168602418542
62,0.5547945205479452,0.1045680544515888,0.2038920674274085,0.0689073643596512,4,0,0.3840323395654371,0.5275590551181102,0.5918367346938775,0.0915128996512932,0.0712043652208541,0.2164819423219232,0.1815895948335962,0.0399022813706754,-0.05648075046098
63,0.610032362459547,0.0015700886539556,0.2092937826600747,-0.0442476556654432,6,0,0.5210166177908113,0.5946601941747572,0.628140703517588,0.0162317742733186,-0.0747519169195409,0.2125687390940746,0.2030403977145243,-0.0313502544884407,-0.1460240327060494
64,0.5714285714285715,0.2328879142180268,0.2087499611839331,0.0425094811396614,1,0,0.4988918985471559,0.559322033898305,0.5812807881773399,0.0954530372559208,0.4092459418458725,0.1648637882281426,0.2680574782177256,0.0274319843494154,0.0463229475703175
65,0.6109324758842444,0.1098643186767555,0.2194567038365152,-0.0271963807685635,2,0,0.5713281799016163,0.6246973365617433,0.5693069306930693,0.04308439708764,0.1696324141401237,0.1253012316170954,0.3654358033933089,-0.0034307822703316,-0.0860898630112682
66,0.6185064935064934,0.1475704026830252,0.2852503947354645,0.0305106973613204,3,0,0.5606356968215159,0.6150121065375302,0.6122448979591837,0.0671245140327922,0.2291831066412662,0.2260789409659613,0.3745574591910635,0.034548296197493,-0.0010512287167834
67,0.5812807881773399,0.0797607797907303,0.203426817322379,0.0409552083101775,3,0,0.5066767447719829,0.5492610837438424,0.6326530612244898,0.0655351430199144,0.0496910177246542,0.1941240746895493,0.2198437631112674,0.0809193459218001,-0.0803349829812211
68,0.6075533661740558,0.1334386896306968,0.1786479116898987,0.0337070420235127,2,0,0.52039584841902,0.5911330049261084,0.6275510204081632,0.0198894405038408,0.2733188604961111,0.1300890061997422,0.246265530626086,0.0248631510409516,-0.0484582922267691
69,0.6026272577996716,0.0396078598578789,0.2635128753981487,0.0412363054097949,1,0,0.5049686192468619,0.5886699507389163,0.6173469387755102,-0.0299437185803809,0.1077602078474259,0.2173839574120699,0.3337391289655543,0.0047050603936588,-0.0723914130712987
70,0.6026272577996716,0.0450918952386462,0.2146824263356291,0.0147767569284691,4,0,0.555695564516129,0.5788177339901478,0.6377551020408163,-0.006529646347342,0.08179451688264,0.2411565017528383,0.1724149811054397,0.0143068117906297,-0.0525573142342252
