period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,sale_bakery_improvement,sale_dairy_improvement,Manager_outperform_bakery,Manager_outperform_dairy,outperform_area_bakery,outperform_area_dairy
0,0.8297872340425532,0.0322898896076447,0.2692866865851482,0.0019819768239774,4,0,0.6848360655737705,0.7762711864406779,0.9166666666666666,0.0520399015269021,0.0168933412593986,0.0827544167070109,0.3626766171849606,0.0096688208076677,-0.1117724013009069
1,0.9327731092436975,0.0326243680415093,0.0837045678674834,-0.0617992084539624,3,0,0.8452025586353945,0.920265780730897,0.9523809523809524,0.0592973119121141,0.0138756615125421,0.0870333154218162,0.0820214935154028,0.0210699301824286,-0.2348565568075585
2,0.8718487394957984,-0.0929328731845916,0.254513270777347,-0.1101690519177102,5,0,0.669024045261669,0.8538205980066446,0.8988095238095238,0.0043686764475687,-0.1451512405721377,0.0815368959711966,0.3528645321451056,-0.0508637598310508,-0.3088839289102117
3,0.9075630252100841,-0.0361594914168766,0.0752117323720648,-0.0165573312616128,5,0,0.7071189679885332,0.9501661129568106,0.8273809523809523,-0.0128498854467576,-0.0528915014342767,-0.000143815346522,0.1132208656582889,-0.0412387532828823,-0.1460020860991211
4,0.9502164502164503,-0.0537320007356416,0.1014790038516991,-0.0770088945175214,0,0,0.896943231441048,0.9511400651465798,0.945945945945946,-0.0692726936376702,-0.0515635019765319,0.0152408388910507,0.1424336307024838,-0.0485259873297837,-0.2697789117784455
5,0.8314087759815243,-0.154470010474175,0.0355932255683687,0.0444592988375028,7,0,0.8950695322376738,0.7584905660377359,0.9464285714285714,-0.0011099568824442,-0.2334691269324985,0.0772149013462497,0.0093451865012455,0.0337874517190292,-0.071561656637195
6,0.8110599078341014,-0.0951152750884493,0.0411084085960816,0.0552596970832201,4,0,0.8833433553818401,0.7030075187969925,0.9821428571428572,-0.0028175828554352,-0.1448997443047825,0.1374098879020597,-0.0132391204694729,0.0275147400663565,-0.0178040549172482
7,0.9055299539170507,-0.0183453004665113,0.0488238797623123,0.1013007763171344,1,0,0.9348450974129672,0.868421052631579,0.9642857142857144,0.0099896119419976,-0.0376100042515632,0.0424826858393938,0.052044400581841,0.036359362831596,0.0387581005439962
8,0.8655913978494624,-0.28521660540763,-0.0004455041232293,-0.0162044670530942,7,0,0.9086898985443316,0.8201754385964912,0.9375,-0.0802299602976961,-0.3884602438988579,0.0483781709124016,-0.0359819752294536,-0.0057271608845954,-0.1264673480065308
9,0.7926267281105991,-0.0944166903260209,0.0654763203772765,0.1243457362206277,5,0,0.8416759362254357,0.7443609022556391,0.8690476190476191,0.025287094616709,-0.1574679465987203,0.1070281585500265,0.0410060612282463,0.0355521956927401,-0.0265571714178755
