period,DelegationDecision,sale_improvement,Manager_outperform,outperform_area,BadWeather,Holiday,dele_demand,dele_item_bakery,dele_item_dairy,sale_bakery_improvement,sale_dairy_improvement,Manager_outperform_bakery,Manager_outperform_dairy,outperform_area_bakery,outperform_area_dairy
0,0.7078651685393259,0.0396448096734271,-0.0092286243334873,0.0094277416936025,4,0,0.451081359423275,0.6877323420074349,0.7337278106508875,-0.01018606216066,0.0655866752918484,-0.2105936011649016,0.1292051799371276,-0.0525571428798943,-0.0630790672684571
1,0.912280701754386,0.0349392377346248,0.0218768864999095,-0.0596390912992669,3,0,0.8749615029257777,0.8941605839416058,0.9371428571428572,0.0046001424736993,0.0489124429785561,0.0042718997486811,0.0322487496826727,-0.0336272392559861,-0.1998197753415445
2,0.8224719101123596,0.4908461728161559,0.0565482755469812,0.1357826318290798,6,0,0.7210184182015168,0.8383458646616542,0.7906976744186046,0.151645772610488,0.6927436016134962,0.0407007207278169,0.0631804673611691,0.0738474484947547,0.0588578862289314
3,0.8284424379232506,0.113218308195302,0.0377677929880868,0.1345799291026167,5,0,0.7266032525314514,0.8097014925373134,0.8511904761904762,0.0626110496127964,0.1393043926772001,0.0767955393007018,0.0153767095775826,0.0342221817766716,0.0461938080123556
4,0.9625550660792952,0.1188745567207687,0.0250118890889258,0.0973719833922087,0,0,0.9588888888888888,0.953405017921147,0.9761904761904762,-0.0439766218312052,0.2139796424449091,-0.0070255784636655,0.0405315549426032,-0.0232299155233187,-0.0042357673570045
5,0.9977628635346757,0.025747470101435,0.000420623806722,-0.0502740351803717,6,0,0.9939595288432498,0.9963768115942028,1.0,-0.0524129226348581,0.0691786493313078,0.000346544131725,0.0004610101933702,-0.0181629367857239,-0.0791258744267654
6,0.655328798185941,0.0176461742454051,-0.0177745341013806,0.534522104617907,6,3,0.4620938628158845,0.6507936507936508,0.6483516483516484,-0.2186443336315671,0.1583846762023154,0.1249068428523933,-0.0769757099489019,0.2276530717557424,0.410421577025642
7,0.6235827664399093,0.224053478523668,-0.1061326329672266,0.3915529051160342,7,0,0.5205700457112127,0.6111111111111112,0.6263736263736264,0.0512719356293919,0.3247904679950309,0.0776660371266418,-0.1958501652117273,0.2089707192296714,0.4018830158344749
8,0.5941043083900227,-0.0676275407764322,0.1423252777257554,0.1568009265974325,5,0,0.4981412639405204,0.6031746031746031,0.5659340659340659,-0.1808624058388636,-0.0021979125392301,0.0252500225193003,0.2014466685011107,-0.0792995051265945,0.0959265613987758
9,0.7082494969818913,-0.0136919578597402,0.1981754122810093,0.1203857479075854,6,0,0.752592967366557,0.7108843537414966,0.6938775510204082,-0.0487310669679908,0.0033927150475068,0.0788297885977321,0.2677748846143906,-0.0424003536045556,0.0648054584018074
10,0.6773547094188377,0.1209427633358379,0.1198514057181741,0.1854362600317073,1,0,0.8057971014492754,0.6156462585034014,0.7575757575757576,0.1320971401030987,0.1090023987934585,0.0875079555860805,0.1401611582356973,0.1164634277053672,0.1405771435290856
11,0.5853174603174602,0.0456852784374545,0.1768006550986715,0.1055185434407691,6,0,0.6430300096805421,0.4251700680272108,0.8029556650246306,0.0438334768562786,0.0420863977376581,0.1807611070464345,0.1743603770071031,0.0314688763087654,0.0327246857352781
12,0.5476190476190477,0.0189617041532853,0.2567939589300323,0.0986246327344471,5,0,0.6010516689529035,0.391156462585034,0.7586206896551724,0.0322222241372725,0.006187861440109,0.2548327920506994,0.2580315459918439,-0.0249031786657474,0.064861125636422
13,0.45988258317025443,-0.0326997384154242,0.2443618497058356,0.0188865305514825,3,1,0.4716610549943883,0.26578073089701,0.729064039408867,-0.0443314907424299,-0.0299275146498547,0.2084342445600826,0.2661338552702451,-0.0580237494379964,-0.0114061562722866
14,0.611764705882353,0.0646652731832802,0.1944209820117277,0.0804747868037521,4,0,0.7343230099820834,0.5033783783783784,0.7536231884057971,0.0189327825487225,0.0879727333465681,0.1619956422833787,0.2131010794645297,-0.057339964793052,0.0969030730517848
15,0.38661710037174724,0.2181486821179992,0.2583194617411165,0.1183655562627137,3,0,0.3448788780280493,0.367601246105919,0.3952380952380952,0.0904599135560377,0.2911744969441436,0.3429878933302664,0.2143335742236726,0.0213782697327307,0.1275382894827927
16,0.5298507462686567,0.108583344087535,0.1736446480641109,0.0385097001926166,5,0,0.5626959247648903,0.4596273291925465,0.6231884057971014,0.0163928210164399,0.1602695530288686,0.1834900768358942,0.1683394157512341,-0.0931995627358052,0.0658702994393308
17,0.5676691729323309,0.1801478800527655,0.1823307415173181,0.1983555131221397,2,1,0.5561703151311042,0.5602409638554217,0.5647668393782384,0.0828400289591899,0.2346576546823811,0.1552562690781763,0.1969371966855853,0.0403148907639871,0.1420559655168856
18,0.4552238805970149,0.0883857973269447,0.2303672150035124,0.0392380541511638,0,0,0.448711943793911,0.4196428571428571,0.4974093264248704,0.0481876966259059,0.1081814096360212,0.1875156566497113,0.2552994893047968,-0.0428008154252615,-0.0094891864465071
19,0.7074954296160878,0.2515691909083288,0.1433162876108144,0.172477624051931,5,0,0.6154666666666667,0.6837349397590361,0.7355769230769231,-0.025017623250953,0.4160352687969351,0.0666696897711581,0.1757788394624079,-0.0920511980929315,0.2369108250386095
20,0.5134168157423971,0.0780459422036355,0.2823483826517094,0.0264527994887266,2,0,0.4845804446569448,0.47953216374269,0.5523809523809524,-0.0089160813945187,0.1266543073813014,0.2100155997238213,0.3214884889661627,-0.0660553654824084,-0.0152388699145727
21,0.5821428571428572,0.6838276994401055,0.1158103204206623,0.0899643375350816,5,0,0.5166795965865012,0.5860058309037901,0.5619047619047619,0.0175267324147803,1.0860601833133627,0.1295251552069479,0.1116952558617427,-0.0352050626446195,0.2597061464492046
22,0.44620811287477957,0.0517654511143217,0.235171483423134,0.0626974986123502,1,1,0.3879012345679012,0.4489795918367347,0.423963133640553,-0.085885987113868,0.1316734845526702,0.2589742431709755,0.2233445100818044,-0.0104303506357806,0.0349688248857634
23,0.3807017543859649,0.0740483540858415,0.213028591790099,0.0627062774420827,5,0,0.3970588235294117,0.3556851311953353,0.4,-0.0585814006418301,0.1507664347357568,0.2237130808384251,0.2076518841136287,-0.0860983548589396,0.0431965093276499
24,0.5686274509803921,0.0662731777163377,0.1858708342420603,0.1064242566924379,6,0,0.4296533644043111,0.4925816023738872,0.6728110599078341,0.0015612599261469,0.1012481721045339,0.2622067055803556,0.1431649161143514,-0.0108697922540422,-0.027937550735103
